year,journal,baseline_if,filtered_rif,weighted_rif,stability_threshold
2016,European Radiology,0.4848,0.2273,0.2446,0.7
2016,European Respiratory Journal,0.9068,0.4237,0.4328,0.7
2016,European Spine Journal,0.3636,0.0,0.0,0.7
2016,European Urology,1.092,0.5706,0.5811,0.7
2016,Eurosurveillance,2.7959,2.3265,2.3618,0.7
2016,Fertility and Sterility,0.7731,0.2185,0.2575,0.7
2016,Food & Function,0.3636,0.0,0.031,0.7
2016,Food Chemistry,0.5058,0.0523,0.0552,0.7
2016,Food Research International,0.4146,0.0244,0.0197,0.7
2016,Free Radical Biology and Medicine,0.4474,0.0789,0.0825,0.7
2016,Frontiers in Aging Neuroscience,0.95,0.2,0.2377,0.7
2016,Frontiers in Human Neuroscience,0.3,0.05,0.05,0.7
2016,Frontiers in Microbiology,0.2903,0.0968,0.1233,0.7
2016,Frontiers in Psychology,0.5,0.3,0.2777,0.7
2016,Gastric Cancer,0.36,0.08,0.0957,0.7
2016,Gastroenterology,1.1768,0.7012,0.7399,0.7
2016,Gastrointestinal Endoscopy,0.4516,0.0968,0.1147,0.7
2016,Geriatrics and gerontology international/Geriatrics & gerontology international,1.0833,0.375,0.4027,0.7
2016,Gut,0.9851,0.3657,0.3743,0.7
2016,Gynecologic Oncology,0.8378,0.4459,0.4423,0.7
2016,Haematologica,0.9792,0.4375,0.415,0.7
2016,Head & Neck,0.1667,0.0417,0.0417,0.7
2016,Health Affairs,0.8182,0.1364,0.192,0.7
2016,Health and Quality of Life Outcomes,0.2,0.0,0.0,0.7
2016,Heart,0.7719,0.2807,0.2911,0.7
2016,Heart Rhythm,0.8866,0.4021,0.4477,0.7
2016,Hepatology,1.1659,0.6293,0.6649,0.7
2016,Histopathology,0.9524,0.4762,0.4869,0.7
2016,Human Brain Mapping,0.525,0.05,0.05,0.7
2016,Human Molecular Genetics,1.2055,0.7534,0.795,0.7
2016,Human Reproduction,0.7407,0.25,0.2589,0.7
2016,Hypertension,0.7692,0.3077,0.3282,0.7
2016,IEEE Journal of Biomedical and Health Informatics,0.4815,0.0741,0.082,0.7
2016,IEEE Transactions on Biomedical Engineering,0.4545,0.0909,0.0812,0.7
2016,IEEE Transactions on Medical Imaging,0.6098,0.1707,0.1731,0.7
2016,Immunity,0.8529,0.4118,0.3967,0.7
2016,Industrial Crops and Products,0.525,0.0,0.0354,0.7
2016,Infection Control and Hospital Epidemiology,1.7273,0.8182,0.9262,0.7
2016,Infection and Immunity,0.625,0.0625,0.0668,0.7
2016,Inflammatory Bowel Diseases,0.6667,0.1429,0.1429,0.7
2016,Injury,0.25,0.0714,0.0824,0.7
2016,Intensive Care Medicine,1.3804,0.7609,0.8037,0.7
2016,International Journal of Behavioral Nutrition and Physical Activity,0.5,0.1458,0.1713,0.7
2016,International Journal of Biological Macromolecules,0.1304,0.0,0.0,0.7
2016,International Journal of Cancer,1.5287,1.1264,1.1776,0.7
2016,International Journal of Cardiology,0.5625,0.2188,0.2416,0.7
2016,International Journal of Drug Policy,0.8636,0.1364,0.3007,0.7
2016,International Journal of Environmental Research and Public Health,1.1034,0.7931,0.8201,0.7
2016,International Journal of Epidemiology,0.5122,0.0244,0.037,0.7
2016,International Journal of Gynecology & Obstetrics,0.48,0.04,0.1288,0.7
2016,International Journal of Molecular Sciences,0.3871,0.0323,0.0434,0.7
2016,International Journal of Obesity,0.72,0.24,0.2686,0.7
2016,International Journal of Oncology,0.3913,0.1304,0.158,0.7
2016,International Journal of Radiation Oncology*Biology*Physics,0.8544,0.3301,0.3577,0.7
2016,International Journal of Sports Physiology and Performance,1.0476,0.5714,0.6062,0.7
2016,International Orthopaedics,0.2,0.0,0.0,0.7
2016,Investigative Ophthalmology & Visual Science,0.6371,0.2016,0.1969,0.7
2016,JACC Heart Failure,0.4146,0.0732,0.0751,0.7
2016,JACC. Cardiovascular imaging,0.7,0.2167,0.2539,0.7
2016,JACC: Cardiovascular Interventions,0.8776,0.4388,0.4381,0.7
2016,JAIDS Journal of Acquired Immune Deficiency Syndromes,0.9474,0.4737,0.4416,0.7
2016,JAMA,2.4737,1.7193,1.7538,0.7
2016,JAMA Dermatology,0.4444,0.1333,0.1341,0.7
2016,JAMA Internal Medicine,1.6923,0.9385,0.9884,0.7
2016,JAMA Neurology,1.1207,0.7414,0.7693,0.7
2016,JAMA Oncology,0.4364,0.3455,0.3474,0.7
2016,JAMA Ophthalmology,1.7391,1.0725,1.0593,0.7
2016,JAMA Otolaryngology–Head & Neck Surgery,1.1364,0.6364,0.6007,0.7
2016,JAMA Pediatrics,1.2429,0.6714,0.7021,0.7
2016,JAMA Psychiatry,1.1,0.4571,0.4819,0.7
2016,JAMA Surgery,0.988,0.5422,0.5599,0.7
2016,JNCI Journal of the National Cancer Institute,1.1239,0.4867,0.5058,0.7
2016,Journal of Affective Disorders,0.3774,0.0755,0.082,0.7
2016,Journal of Agricultural and Food Chemistry,0.5,0.0172,0.0387,0.7
2016,Journal of Allergy and Clinical Immunology,1.1965,0.5318,0.5499,0.7
2016,Journal of Alzheimer s Disease,1.0735,0.4853,0.4973,0.7
2016,Journal of Antimicrobial Chemotherapy,1.0,0.3191,0.358,0.7
2016,Journal of Applied Physiology,0.6842,0.1053,0.0932,0.7
2016,Journal of Assisted Reproduction and Genetics,0.5,0.1,0.0849,0.7
2016,Journal of Athletic Training,1.0,0.6154,0.6175,0.7
2016,Journal of Biological Chemistry,0.6413,0.1304,0.1789,0.7
2016,Journal of Biomechanics,0.3171,0.0244,0.0244,0.7
2016,Journal of Bone and Joint Surgery,0.9745,0.3758,0.3814,0.7
2016,Journal of Bone and Mineral Research,0.6296,0.1296,0.189,0.7
2016,Journal of Cachexia Sarcopenia and Muscle,0.8462,0.2692,0.3034,0.7
2016,Journal of Cardiovascular Electrophysiology,1.3333,1.2222,1.2143,0.7
2016,Journal of Cardiovascular Magnetic Resonance,0.931,0.3448,0.3592,0.7
2016,Journal of Cataract & Refractive Surgery,1.0645,0.6129,0.6917,0.7
2016,Journal of Cerebral Blood Flow & Metabolism,0.5957,0.0213,0.0511,0.7
2016,Journal of Clinical Investigation,1.3557,0.5515,0.5732,0.7
2016,Journal of Clinical Microbiology,0.8986,0.3913,0.4287,0.7
2016,Journal of Clinical Oncology,1.8742,1.1908,1.2242,0.7
2016,Journal of Controlled Release,0.3056,0.0,0.0,0.7
2016,Journal of Critical Care,0.4074,0.037,0.0408,0.7
2016,Journal of Ethnopharmacology,0.3077,0.0,0.0,0.7
2016,Journal of Functional Foods,0.4667,0.0889,0.0786,0.7
2016,Journal of Gastroenterology,1.25,0.75,0.777,0.7
2016,Journal of Gastroenterology and Hepatology,0.4583,0.0417,0.0496,0.7
2016,Journal of Gastrointestinal Surgery,0.9032,0.2903,0.3297,0.7
2016,Journal of General Internal Medicine,0.3333,0.0833,0.1007,0.7
2016,Journal of Hepatology,1.2131,0.6011,0.6385,0.7
2016,Journal of Hypertension,0.619,0.0952,0.1233,0.7
2016,Journal of Investigative Dermatology,0.6226,0.1321,0.1835,0.7
2016,Journal of Lipid Research,1.05,0.6,0.6292,0.7
2016,Journal of Magnetic Resonance Imaging,0.8056,0.1667,0.1631,0.7
2016,Journal of Medical Genetics,0.6667,0.1429,0.1909,0.7
2016,Journal of Medical Internet Research,0.3542,0.0417,0.04,0.7
2016,Journal of Medicinal Chemistry,1.131,0.5952,0.6621,0.7
2016,Journal of Neuro-Oncology,0.6818,0.3182,0.3296,0.7
2016,Journal of NeuroEngineering and Rehabilitation,0.5238,0.0,0.0,0.7
2016,Journal of NeuroInterventional Surgery,0.8846,0.4615,0.4981,0.7
2016,Journal of Neuroinflammation,0.375,0.1562,0.1537,0.7
2016,Journal of Neurology,0.4483,0.0,0.0239,0.7
2016,Journal of Neurology Neurosurgery & Psychiatry,0.6622,0.1486,0.1462,0.7
2016,Journal of Neuroscience,0.8121,0.2886,0.3268,0.7
2016,Journal of Neurosurgery Spine,0.5238,0.0476,0.0859,0.7
2016,Journal of Neurotrauma,0.6,0.0667,0.0701,0.7
2016,Journal of Nuclear Medicine,1.0472,0.5566,0.6079,0.7
2016,Journal of Nutrition,0.8378,0.4054,0.4187,0.7
2016,Journal of Orthopaedic Research®,0.4286,0.1429,0.1583,0.7
2016,Journal of Orthopaedic Trauma,0.2581,0.0,0.0,0.7
2016,Journal of Pain,0.5349,0.1163,0.1163,0.7
2016,Journal of Pain and Symptom Management,0.2,0.0,0.0,0.7
2016,Journal of Physics D Applied Physics,2.381,2.1905,2.1068,0.7
2016,Journal of Proteome Research,0.6667,0.0476,0.1291,0.7
2016,Journal of Psychiatric Research,0.4762,0.0476,0.0788,0.7
2016,Journal of Refractive Surgery,1.0,0.5455,0.5491,0.7
2016,Journal of Shoulder and Elbow Surgery,0.5114,0.1477,0.1659,0.7
2016,Journal of Sports Sciences,0.6296,0.2407,0.2943,0.7
2016,Journal of Thoracic Oncology,1.2386,0.7955,0.8216,0.7
2016,Journal of Thoracic and Cardiovascular Surgery,0.5306,0.1429,0.1573,0.7
2016,Journal of Thrombosis and Haemostasis,0.4792,0.125,0.1581,0.7
2016,Journal of Translational Medicine,0.7097,0.4194,0.4197,0.7
2016,Journal of Vascular Surgery,0.7727,0.4091,0.4081,0.7
2016,Journal of Virology,1.1697,0.6848,0.7078,0.7
2016,Journal of Visualized Experiments,0.2,0.0,0.0312,0.7
2016,Journal of neurosurgery,0.4867,0.0796,0.0923,0.7
2016,Journal of science and medicine in sport,1.1667,0.8333,0.8809,0.7
2016,Journal of the Academy of Nutrition and Dietetics,0.44,0.04,0.04,0.7
2016,Journal of the American Academy of Child & Adolescent Psychiatry,0.4762,0.0,0.0,0.7
2016,Journal of the American Academy of Dermatology,0.6522,0.2609,0.2417,0.7
2016,Journal of the American Chemical Society,0.9583,0.4583,0.4971,0.7
2016,Journal of the American College of Cardiology,1.8091,1.2977,1.3236,0.7
2016,Journal of the American College of Surgeons,0.4667,0.0833,0.0924,0.7
2016,Journal of the American Geriatrics Society,1.0328,0.4918,0.4898,0.7
2016,Journal of the American Heart Association,0.6697,0.3211,0.3186,0.7
2016,Journal of the American Medical Directors Association,1.4737,0.9474,0.955,0.7
2016,Journal of the American Society of Echocardiography,1.7692,0.9615,0.9809,0.7
2016,Journal of the American Society of Nephrology,0.7209,0.1977,0.2076,0.7
2016,Journal of the European Academy of Dermatology and Venereology,0.7727,0.1364,0.1456,0.7
2016,Journal of the National Comprehensive Cancer Network,1.2895,0.6842,0.7815,0.7
2016,Kidney International,0.7363,0.1429,0.1654,0.7
2016,Knee Surgery Sports Traumatology Arthroscopy,0.8088,0.3235,0.3233,0.7
2016,LWT,0.2683,0.0,0.0,0.7
2016,Lara D. Veeken,0.3793,0.0,0.0,0.7
2016,Leukemia,1.7263,1.2211,1.2404,0.7
2016,Liver International,0.4375,0.0625,0.1111,0.7
2016,Liver Transplantation,0.7667,0.4667,0.4651,0.7
2016,Lung Cancer,0.7105,0.3158,0.3208,0.7
2016,MMWR Morbidity and Mortality Weekly Report,1.6364,1.2273,1.2603,0.7
2016,Magnetic Resonance in Medicine,0.7358,0.1321,0.1499,0.7
2016,Malaria Journal,1.0145,0.5072,0.5428,0.7
2016,Mayo Clinic Proceedings,1.0,0.4375,0.5121,0.7
2016,Medical Education,0.5833,0.1667,0.1945,0.7
2016,Medical Physics,0.8889,0.4444,0.4532,0.7
2016,Medical Teacher,0.5714,0.0476,0.0413,0.7
2016,Medicine,0.3214,0.0714,0.0796,0.7
2016,Medicine & Science in Sports & Exercise,1.3425,0.7534,0.7796,0.7
2016,Metabolism,0.8636,0.4091,0.4618,0.7
2016,Modern Pathology,1.1961,0.6078,0.5811,0.7
2016,Molecular Cancer,0.3043,0.0435,0.0312,0.7
2016,Molecular Cancer Therapeutics,0.5938,0.0938,0.1173,0.7
2016,Molecular Cell,1.0185,0.4259,0.4658,0.7
2016,Molecular Metabolism,0.72,0.2,0.1966,0.7
2016,Molecular Neurodegeneration,0.2381,0.1905,0.1805,0.7
2016,Molecular Nutrition & Food Research,0.2727,0.0,0.031,0.7
2016,Molecular Psychiatry,0.5946,0.1622,0.1985,0.7
2016,Molecular Therapy,0.5769,0.1154,0.1221,0.7
2016,Molecules,0.4444,0.037,0.037,0.7
2016,Movement Disorders,0.7123,0.2055,0.2343,0.7
2016,Multiple Sclerosis Journal,0.5714,0.3333,0.322,0.7
2016,Muscle & Nerve,0.75,0.4,0.3572,0.7
2016,Nature,3.3392,2.7533,2.7844,0.7
2016,Nature Biotechnology,1.087,0.7391,0.7391,0.7
2016,Nature Cell Biology,1.2979,0.7234,0.7624,0.7
2016,Nature Chemical Biology,0.9032,0.5484,0.5334,0.7
2016,Nature Communications,0.9949,0.5204,0.5468,0.7
2016,Nature Genetics,2.7203,2.0339,2.0909,0.7
2016,Nature Medicine,1.5849,1.0094,1.0421,0.7
2016,Nature Neuroscience,1.4194,0.7419,0.8079,0.7
2016,Nature Structural & Molecular Biology,1.3636,0.6364,0.6458,0.7
2016,Nephrology Dialysis Transplantation,0.4688,0.0156,0.0297,0.7
2016,Neuro-Oncology,0.8537,0.4756,0.4752,0.7
2016,NeuroImage,1.0221,0.4926,0.5146,0.7
2016,NeuroImage Clinical,0.5128,0.0769,0.0817,0.7
2016,Neurobiology of Aging,0.8553,0.4474,0.4733,0.7
2016,Neurobiology of Disease,0.7021,0.2553,0.2947,0.7
2016,Neurogastroenterology & Motility,0.9167,0.2083,0.2335,0.7
2016,Neurology,1.1045,0.5187,0.5351,0.7
2016,Neurology Neuroimmunology & Neuroinflammation,1.35,1.1,1.118,0.7
2016,Neuron,2.0952,1.2619,1.2703,0.7
2016,Neuropsychopharmacology,0.7097,0.2258,0.2828,0.7
2016,Neurorehabilitation and neural repair,0.2917,0.0,0.0,0.7
2016,Neuroscience,0.56,0.08,0.1633,0.7
2016,Neurosurgery,0.5849,0.2642,0.2596,0.7
2016,Neurosurgical FOCUS,0.375,0.0,0.0,0.7
2016,New England Journal of Medicine,6.0444,5.2889,5.3079,0.7
2016,Nicotine & Tobacco Research,3.6818,3.3636,3.4085,0.7
2016,Nucleic Acids Research,0.9268,0.3659,0.3747,0.7
2016,Nutrients,0.3404,0.0638,0.0629,0.7
2016,Obesity,0.54,0.16,0.1553,0.7
2016,Obesity Surgery,0.75,0.175,0.1762,0.7
2016,Obstetrics and Gynecology,0.9323,0.3609,0.3861,0.7
2016,OncoImmunology,0.2727,0.1212,0.1236,0.7
2016,Oncogene,0.4815,0.0741,0.095,0.7
2016,Oncotarget,0.3736,0.2088,0.214,0.7
2016,Ophthalmology,1.2081,0.7766,0.7883,0.7
2016,Oral Oncology,0.3913,0.0435,0.0379,0.7
2016,Orphanet Journal of Rare Diseases,0.45,0.05,0.1081,0.7
2016,Osteoarthritis and Cartilage,0.8065,0.3065,0.3306,0.7
2016,Osteoporosis International,1.25,0.5833,0.6597,0.7
2016,Otolaryngology,0.3462,0.1154,0.0983,0.7
2016,PEDIATRICS,0.8045,0.3455,0.3593,0.7
2016,PLoS Biology,0.8095,0.3333,0.3412,0.7
2016,PLoS Computational Biology,1.45,1.1,1.058,0.7
2016,PLoS Genetics,0.8621,0.3276,0.3565,0.7
2016,PLoS Medicine,1.1184,0.5132,0.5792,0.7
2016,PLoS ONE,0.5838,0.1798,0.1954,0.7
2016,PLoS Pathogens,0.7765,0.2905,0.2928,0.7
2016,PLoS neglected tropical diseases,0.888,0.32,0.365,0.7
2016,Pain,0.5455,0.0909,0.0893,0.7
2016,Pain Medicine,0.3182,0.0,0.0312,0.7
2016,Parasites & Vectors,0.678,0.2373,0.2494,0.7
2016,Parkinsonism & Related Disorders,0.4375,0.2188,0.2021,0.7
2016,Pediatric Blood & Cancer,0.4667,0.0667,0.0723,0.7
2016,Pediatric Critical Care Medicine,0.6552,0.4138,0.4237,0.7
2016,Physics in Medicine and Biology,0.5676,0.2162,0.1992,0.7
2016,Plasma Sources Science and Technology,3.04,2.6,2.6768,0.7
2016,Plastic & Reconstructive Surgery,0.6912,0.0294,0.109,0.7
2016,Preventive Medicine,0.6667,0.3056,0.3325,0.7
2016,Proceedings of the National Academy of Sciences,1.1779,0.618,0.6514,0.7
2016,Psycho-Oncology,0.3611,0.0556,0.0617,0.7
2016,Psychological Medicine,0.4848,0.0,0.0,0.7
2016,PubMed,0.988,0.61,0.6166,0.7
2016,Public Health Nutrition,0.3103,0.069,0.0617,0.7
2016,Radiographics,0.1613,0.0,0.0,0.7
2016,Radiology,0.8418,0.3333,0.3321,0.7
2016,Radiotherapy and Oncology,0.7037,0.3148,0.345,0.7
2016,Reproductive Health,0.5938,0.1562,0.1937,0.7
2016,Respiratory Medicine,0.3714,0.0,0.0273,0.7
2016,Respiratory Research,0.8636,0.0455,0.1526,0.7
2016,Resuscitation,2.6833,2.3167,2.335,0.7
2016,Retina,0.9623,0.6792,0.6953,0.7
2016,SLEEP,0.6512,0.0233,0.0369,0.7
2016,Scandinavian Journal of Medicine and Science in Sports,0.6591,0.3409,0.3324,0.7
2016,Schizophrenia Bulletin,0.641,0.2308,0.2288,0.7
2016,Schizophrenia Research,0.525,0.15,0.1769,0.7
2016,Science,2.808,2.112,2.1027,0.7
2016,Science Translational Medicine,1.3506,0.7662,0.8057,0.7
2016,Scientific Reports,0.4448,0.224,0.2341,0.7
2016,Social Science & Medicine,0.3667,0.1333,0.1297,0.7
2016,Spine,0.4091,0.0341,0.0307,0.7
2016,Stem Cell Reports,0.8205,0.3333,0.3441,0.7
2016,Stem Cell Research & Therapy,0.4545,0.0227,0.0651,0.7
2016,Stem Cells,0.7059,0.1765,0.1823,0.7
2016,Stem Cells Translational Medicine,0.2857,0.0,0.0,0.7
2016,Stem Cells and Development,0.5,0.0,0.0,0.7
2016,Stroke,1.1236,0.5955,0.6171,0.7
2016,Supportive Care in Cancer,0.2308,0.1154,0.1106,0.7
2016,Surgery,0.44,0.2,0.1868,0.7
2016,Surgery for Obesity and Related Diseases,0.2258,0.0645,0.0461,0.7
2016,Surgical Endoscopy,0.4808,0.0481,0.0739,0.7
2016,The American Journal of Cardiology,0.7414,0.3276,0.3134,0.7
2016,The American Journal of Gastroenterology,1.0879,0.5385,0.5583,0.7
2016,The American Journal of Human Genetics,0.9286,0.3929,0.3931,0.7
2016,The American Journal of Medicine,1.1304,0.6522,0.7391,0.7
2016,The American Journal of Sports Medicine,1.0751,0.5305,0.5515,0.7
2016,The American Journal of Surgical Pathology,0.8113,0.2547,0.284,0.7
2016,The Annals of Thoracic Surgery,0.3733,0.0267,0.0303,0.7
2016,The Bone & Joint Journal,0.9111,0.6222,0.6231,0.7
2016,The British Journal of Psychiatry,0.56,0.0,0.0,0.7
2016,The EMBO Journal,0.7037,0.037,0.0807,0.7
2016,The FASEB Journal,0.6596,0.1489,0.1791,0.7
2016,The Journal of Allergy and Clinical Immunology In Practice,0.5,0.25,0.2352,0.7
2016,The Journal of Arthroplasty,0.5543,0.1848,0.1875,0.7
2016,The Journal of Cell Biology,1.5,0.6429,0.7269,0.7
2016,The Journal of Clinical Endocrinology & Metabolism,1.0699,0.5331,0.5343,0.7
2016,The Journal of Clinical Psychiatry,1.0,0.28,0.2633,0.7
2016,The Journal of Experimental Medicine,0.9444,0.2222,0.293,0.7
2016,The Journal of Headache and Pain,0.4,0.0,0.0026,0.7
2016,The Journal of Heart and Lung Transplantation,0.8125,0.6875,0.7038,0.7
2016,The Journal of Immunology,0.6575,0.0822,0.0895,0.7
2016,The Journal of Infectious Diseases,1.0714,0.5286,0.5725,0.7
2016,The Journal of Nutritional Biochemistry,0.2727,0.0,0.0,0.7
2016,The Journal of Pathology,0.9706,0.3529,0.4256,0.7
2016,The Journal of Pediatrics,0.6531,0.2755,0.2844,0.7
2016,The Journal of Physiology,0.9259,0.2593,0.314,0.7
2016,The Journal of Rheumatology,0.3571,0.0,0.0084,0.7
2016,The Journal of Sexual Medicine,0.1364,0.0,0.0,0.7
2016,The Journal of Strength and Conditioning Research,0.7867,0.2133,0.2371,0.7
2016,"The Journal of Trauma: Injury, Infection, and Critical Care",0.5063,0.0886,0.1012,0.7
2016,The Journal of Urology,0.8317,0.3267,0.3384,0.7
2016,The Journals of Gerontology Series A,1.9783,1.7174,1.7279,0.7
2016,The Lancet,2.8339,2.1513,2.1697,0.7
2016,The Lancet Diabetes & Endocrinology,1.7576,1.1061,1.1587,0.7
2016,The Lancet Global Health,0.825,0.275,0.2896,0.7
2016,The Lancet Haematology,0.2857,0.0,0.1266,0.7
2016,The Lancet Infectious Diseases,1.962,1.4304,1.4589,0.7
2016,The Lancet Neurology,2.2167,1.6,1.6121,0.7
2016,The Lancet Oncology,2.2932,1.6178,1.6558,0.7
2016,The Lancet Psychiatry,1.3,0.9,0.9239,0.7
2016,The Lancet Respiratory Medicine,1.6216,0.9865,1.0195,0.7
2016,The Laryngoscope,0.5556,0.0278,0.0393,0.7
2016,The Oncologist,0.6667,0.2727,0.3194,0.7
2016,The Spine Journal,0.1429,0.0,0.0,0.7
2016,Thorax,0.5714,0.1948,0.2233,0.7
2016,Thrombosis and Haemostasis,1.5484,1.0968,1.1708,0.7
2016,Thyroid,0.5652,0.2174,0.1982,0.7
2016,Tobacco Control,3.069,2.6897,2.7048,0.7
2016,Transfusion,0.52,0.12,0.1148,0.7
2016,Translational Psychiatry,0.4286,0.0,0.0,0.7
2016,Transplantation,0.3636,0.0227,0.0355,0.7
2016,Ultrasound in Obstetrics and Gynecology,0.9302,0.5814,0.5875,0.7
2016,Unknown,1.3057,0.6879,0.6975,0.7
2016,Urology,0.7917,0.0417,0.0799,0.7
2016,Vaccine,0.6607,0.4286,0.4216,0.7
2016,World Journal of Gastroenterology,0.4,0.0222,0.0409,0.7
2016,World Journal of Surgery,0.7586,0.3793,0.3685,0.7
2016,World Neurosurgery,0.1,0.0,0.0,0.7
2016,eLife,0.8,0.51,0.5297,0.7
2016,mAbs,0.3913,0.087,0.0835,0.7
2016,mBio,1.5921,1.0921,1.0889,0.7
2017,ACS Applied Materials & Interfaces,0.4324,0.0,0.033,0.7
2017,ACS Chemical Biology,0.381,0.0476,0.0824,0.7
2017,ACS Nano,0.4545,0.0,0.0,0.7
2017,AIDS,0.72,0.2,0.214,0.7
2017,AIDS and Behavior,1.0625,0.8125,0.7923,0.7
2017,Academic Emergency Medicine,0.25,0.0,0.0,0.7
2017,Academic Medicine,0.5854,0.122,0.1419,0.7
2017,Acta Biomaterialia,0.3182,0.0152,0.0354,0.7
2017,Acta Neuropathologica,2.4595,2.0,1.9586,0.7
2017,Acta Neuropathologica Communications,1.1538,0.6923,0.701,0.7
2017,Acta Ophthalmologica,0.1905,0.0,0.0,0.7
2017,Addiction,1.0,0.5714,0.5714,0.7
2017,Aesthetic Surgery Journal,0.7,0.0,0.0144,0.7
2017,Age and Ageing,0.4706,0.0294,0.0776,0.7
2017,Aging,0.35,0.15,0.15,0.7
2017,Aging Cell,1.1429,0.6667,0.6832,0.7
2017,Alcoholism Clinical and Experimental Research,0.5417,0.0,0.0,0.7
2017,Alimentary Pharmacology & Therapeutics,1.3056,0.8472,0.8904,0.7
2017,Allergy,0.7083,0.2708,0.289,0.7
2017,Alzheimer s & Dementia,2.4853,1.6618,1.7191,0.7
2017,Alzheimer s & Dementia Diagnosis Assessment & Disease Monitoring,0.4286,0.2857,0.2576,0.7
2017,Alzheimer s Research & Therapy,0.7931,0.1379,0.223,0.7
2017,American Heart Journal,0.8,0.42,0.4647,0.7
2017,American Journal Of Pathology,0.9118,0.2353,0.2284,0.7
2017,American Journal of Clinical Nutrition,0.8396,0.2736,0.2906,0.7
2017,American Journal of Epidemiology,0.75,0.3125,0.2933,0.7
2017,American Journal of Hematology,0.5294,0.1471,0.1263,0.7
2017,American Journal of Kidney Diseases,0.6338,0.0704,0.1029,0.7
2017,American Journal of Neuroradiology,0.6909,0.1455,0.151,0.7
2017,American Journal of Obstetrics and Gynecology,0.6918,0.2397,0.2546,0.7
2017,American Journal of Ophthalmology,1.7126,1.3793,1.3812,0.7
2017,American Journal of Physiology-Endocrinology and Metabolism,0.1818,0.0,0.0,0.7
2017,American Journal of Physiology-Heart and Circulatory Physiology,0.4,0.16,0.1758,0.7
2017,American Journal of Preventive Medicine,1.3158,0.8684,0.861,0.7
2017,American Journal of Psychiatry,1.0,0.3667,0.3866,0.7
2017,American Journal of Public Health,1.2439,0.878,0.907,0.7
2017,American Journal of Respiratory and Critical Care Medicine,1.1589,0.3879,0.4562,0.7
2017,American Journal of Roentgenology,0.5926,0.3148,0.293,0.7
2017,American Journal of Transplantation,1.1145,0.542,0.5288,0.7
2017,American Journal of Tropical Medicine and Hygiene,1.9697,1.3636,1.4119,0.7
2017,Anaesthesia,0.5714,0.0,0.07,0.7
2017,Analytical Chemistry,0.3043,0.1739,0.1564,0.7
2017,Anesthesia & Analgesia,0.2619,0.0238,0.0201,0.7
2017,Anesthesiology,0.7222,0.1667,0.1726,0.7
2017,Angewandte Chemie International Edition,0.9184,0.4082,0.4347,0.7
2017,Annals of Clinical and Translational Neurology,1.1481,0.8889,0.9067,0.7
2017,Annals of Emergency Medicine,1.6875,0.8438,0.9204,0.7
2017,Annals of Intensive Care,0.5652,0.2174,0.2649,0.7
2017,Annals of Internal Medicine,2.1321,1.2736,1.3558,0.7
2017,Annals of Neurology,1.7941,1.0588,1.0917,0.7
2017,Annals of Oncology,1.164,0.7354,0.7638,0.7
2017,Annals of Surgery,0.7177,0.177,0.1929,0.7
2017,Annals of Surgical Oncology,0.6842,0.1404,0.1839,0.7
2017,Annals of the American Thoracic Society,0.8421,0.2281,0.221,0.7
2017,Annals of the Rheumatic Diseases,0.646,0.0559,0.0766,0.7
2017,Antimicrobial Agents and Chemotherapy,0.6588,0.1412,0.1757,0.7
2017,Antioxidants and Redox Signaling,0.4615,0.0769,0.0811,0.7
2017,Antiviral Research,0.2727,0.0455,0.0874,0.7
2017,Appetite,0.2143,0.0,0.0,0.7
2017,Archives of Physical Medicine and Rehabilitation,0.4074,0.0,0.0,0.7
2017,Arteriosclerosis Thrombosis and Vascular Biology,0.5769,0.1731,0.1899,0.7
2017,Arthritis & Rheumatology,0.6813,0.0875,0.1058,0.7
2017,Arthritis Care & Research,0.3333,0.0,0.0,0.7
2017,Arthritis Research & Therapy,0.2281,0.0,0.0,0.7
2017,Arthroscopy The Journal of Arthroscopic and Related Surgery,0.6471,0.1765,0.2116,0.7
2017,Atherosclerosis,0.875,0.45,0.4936,0.7
2017,Autophagy,1.1228,0.4912,0.5335,0.7
2017,BJOG An International Journal of Obstetrics & Gynaecology,0.9574,0.234,0.2866,0.7
2017,BMC Cancer,0.3797,0.0633,0.068,0.7
2017,BMC Complementary and Alternative Medicine,0.0435,0.0,0.0,0.7
2017,BMC Genomics,0.8,0.0857,0.1032,0.7
2017,BMC Geriatrics,0.5806,0.0645,0.0904,0.7
2017,BMC Health Services Research,0.3137,0.0392,0.0517,0.7
2017,BMC Infectious Diseases,0.4211,0.1579,0.1693,0.7
2017,BMC Medicine,1.1067,0.4533,0.4713,0.7
2017,BMC Musculoskeletal Disorders,0.2245,0.0,0.0,0.7
2017,BMC Nephrology,0.15,0.0,0.0,0.7
2017,BMC Neurology,0.1905,0.0,0.0,0.7
2017,BMC Pediatrics,0.5,0.0,0.0,0.7
2017,BMC Pregnancy and Childbirth,0.5521,0.2188,0.2253,0.7
2017,BMC Psychiatry,0.2333,0.0,0.0067,0.7
2017,BMC Public Health,0.4483,0.0086,0.0172,0.7
2017,BMC Research Notes,0.0769,0.0,0.0,0.7
2017,BMC Women s Health,0.3333,0.1429,0.1758,0.7
2017,BMJ,1.5828,0.9139,0.924,0.7
2017,BMJ Open,0.4099,0.0683,0.0739,0.7
2017,BioMed Research International,0.359,0.0,0.0293,0.7
